Latitude,Ratings,url,Name,Longtitude
77.66139,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d8377790-Reviews-Kolkata_Rolls-Bengaluru_Karnataka.html,Kolkata Rolls,8377790
77.7116,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d4507264-Reviews-Flavours_of_China-Bengaluru_Karnataka.html,Flavours of China,4507264
77.60239,4.5,https://www.tripadvisor.in/Restaurant_Review-g297628-d7925361-Reviews-Udupi_Krishna_Vihar-Bengaluru_Karnataka.html,Udupi Krishna Vihar,7925361
77.55986,3.5,https://www.tripadvisor.in/Restaurant_Review-g297628-d1949161-Reviews-Freskka-Bengaluru_Karnataka.html,Freskka,1949161
77.63274,3.5,https://www.tripadvisor.in/Restaurant_Review-g297628-d6163805-Reviews-Umerkot-Bengaluru_Karnataka.html,Umerkot,6163805
77.60093,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d7926521-Reviews-Sidewalk_Cafe-Bengaluru_Karnataka.html,Sidewalk Cafe,7926521
77.73265,3.5,https://www.tripadvisor.in/Restaurant_Review-g297628-d3864524-Reviews-Estia-Bengaluru_Karnataka.html,Estia,3864524
77.74501,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d5069050-Reviews-Delhi_Restaurant-Bengaluru_Karnataka.html,Delhi Restaurant,5069050
77.58516,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d5069002-Reviews-Costa_Coffee-Bengaluru_Karnataka.html,Costa Coffee,5069002
,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d7379357-Reviews-Salem_Kitchen-Bengaluru_Karnataka.html,,
77.62206,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d5803806-Reviews-Burrito_Boys-Bengaluru_Karnataka.html,Burrito Boys,5803806
,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d7393062-Reviews-Anand_Bavan-Bengaluru_Karnataka.html,,
77.60885,4.5,https://www.tripadvisor.in/Restaurant_Review-g297628-d7058945-Reviews-Anamika_Roll_Centre-Bengaluru_Karnataka.html,Anamika Roll Centre,7058945
77.63921,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d5906304-Reviews-Nandini_Palace_Restaurant-Bengaluru_Karnataka.html,Nandini Palace Restaurant,5906304
77.63633,4.5,https://www.tripadvisor.in/Restaurant_Review-g297628-d6000898-Reviews-Danny_Lambas_Punjabi_Dhaba-Bengaluru_Karnataka.html,Danny Lambas Punjabi Dhaba,6000898
77.5833,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d4379326-Reviews-Hotel_Guru-Bengaluru_Karnataka.html,Hotel Guru,4379326
,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d8407299-Reviews-Chillies-Bengaluru_Karnataka.html,,
,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d5905889-Reviews-Moksha-Bengaluru_Karnataka.html,,
77.64126,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d7014153-Reviews-Pinkberry-Bengaluru_Karnataka.html,Pinkberry,7014153
,4.5,https://www.tripadvisor.in/Restaurant_Review-g297628-d5922539-Reviews-Trident_Ghar_Ka_Khana-Bengaluru_Karnataka.html,,
77.63191,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d8137858-Reviews-Kaveri_Fast_Food-Bengaluru_Karnataka.html,Kaveri Fast Food,8137858
77.641266,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d5069021-Reviews-Creme_and_Crust-Bengaluru_Karnataka.html,Creme and Crust,5069021
,4.5,https://www.tripadvisor.in/Restaurant_Review-g297628-d5811315-Reviews-Bob_s_Restaurant-Bengaluru_Karnataka.html,,
,4.5,https://www.tripadvisor.in/Restaurant_Review-g297628-d7925173-Reviews-California_Burrito-Bengaluru_Karnataka.html,,
77.65161,3.5,https://www.tripadvisor.in/Restaurant_Review-g297628-d8644321-Reviews-Sangam_Sweets-Bengaluru_Karnataka.html,Sangam Sweets,8644321
,3.5,https://www.tripadvisor.in/Restaurant_Review-g297628-d7696964-Reviews-Waffle_Walla-Bengaluru_Karnataka.html,,
77.57094,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d10441243-Reviews-Grand_Village-Bengaluru_Karnataka.html,Grand Village,10441243
,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d7010139-Reviews-Paradigm_Shift-Bengaluru_Karnataka.html,,
77.65164,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d1756137-Reviews-Kohinoor-Bengaluru_Karnataka.html,Kohinoor,1756137
77.616554,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d5786304-Reviews-Barbeque_Junction-Bengaluru_Karnataka.html,Barbeque Junction,5786304
77.70392,4.5,https://www.tripadvisor.in/Restaurant_Review-g297628-d7924514-Reviews-Kamat_Hotel_Restaurant-Bengaluru_Karnataka.html,Kamat Hotel Restaurant,7924514
,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d7001327-Reviews-Sree_Krishna_Kafe-Bengaluru_Karnataka.html,,
77.7157,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d7273887-Reviews-Ibaco-Bengaluru_Karnataka.html,Ibaco,7273887
77.5715,4.5,https://www.tripadvisor.in/Restaurant_Review-g297628-d7938931-Reviews-Kanti_Sweets-Bengaluru_Karnataka.html,Kanti Sweets,7938931
77.583954,3.5,https://www.tripadvisor.in/Restaurant_Review-g297628-d2015079-Reviews-Nandhini_Restaurant_Jayanagar-Bengaluru_Karnataka.html,Nandhini Restaurant Jayanagar,2015079
77.60231,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d8484422-Reviews-Anand-Bengaluru_Karnataka.html,Anand,8484422
77.68804,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d6158720-Reviews-Beijing_Bites-Bengaluru_Karnataka.html,Beijing Bites,6158720
77.572495,4.5,https://www.tripadvisor.in/Restaurant_Review-g297628-d7690056-Reviews-Sri_Vasavi_Condiments_Food_Court-Bengaluru_Karnataka.html,Sri Vasavi Condiments & Food Court,7690056
77.61321,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d7710838-Reviews-V_B_Bakery_Sweets-Bengaluru_Karnataka.html,V B Bakery & Sweets,7710838
77.59681,3.5,https://www.tripadvisor.in/Restaurant_Review-g297628-d2241274-Reviews-F_Bar_Kitchen-Bengaluru_Karnataka.html,F Bar & Kitchen,2241274
77.56512,4.5,https://www.tripadvisor.in/Restaurant_Review-g297628-d8065353-Reviews-Sezhwan_Dragon-Bengaluru_Karnataka.html,Sezhwan Dragon,8065353
77.6533,3.5,https://www.tripadvisor.in/Restaurant_Review-g297628-d5897711-Reviews-Akana_Restaurant-Bengaluru_Karnataka.html,Akana Restaurant,5897711
77.739525,3.5,https://www.tripadvisor.in/Restaurant_Review-g297628-d3524590-Reviews-Bageecha_Multicuisine_Family_Restaurant-Bengaluru_Karnataka.html,Bageecha Multicuisine Family Restaurant,3524590
,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d5922103-Reviews-Bfc_Family_Restaurant-Bengaluru_Karnataka.html,,
77.62249,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d8844414-Reviews-Papa_John_s-Bengaluru_Karnataka.html,Papa John's,8844414
77.60312,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d2424006-Reviews-In_Wok-Bengaluru_Karnataka.html,In Wok,2424006
77.6257,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d3224584-Reviews-Smoked_Out_Barbecue-Bengaluru_Karnataka.html,Smoked Out Barbecue,3224584
77.59511,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d9582302-Reviews-Hotel_Junior_Kuppanna-Bengaluru_Karnataka.html,Hotel Junior Kuppanna,9582302
77.60397,3.5,https://www.tripadvisor.in/Restaurant_Review-g297628-d7009952-Reviews-7_Plates-Bengaluru_Karnataka.html,7 Plates,7009952
,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d5999381-Reviews-Uttam_Sagar-Bengaluru_Karnataka.html,,
77.62028,3.5,https://www.tripadvisor.in/Restaurant_Review-g297628-d4100834-Reviews-Waggah_border-Bengaluru_Karnataka.html,Waggah border,4100834
77.54165,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d2310006-Reviews-New_Shanti_sagar-Bengaluru_Karnataka.html,New Shanti sagar,2310006
77.71394,3.5,https://www.tripadvisor.in/Restaurant_Review-g297628-d7926678-Reviews-Subway-Bengaluru_Karnataka.html,Subway,7926678
77.70125,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d5907690-Reviews-Phileas_Hogg-Bengaluru_Karnataka.html,Phileas Hogg,5907690
77.58677,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d5900059-Reviews-Chung_Wah_Restaurant-Bengaluru_Karnataka.html,Chung Wah Restaurant,5900059
77.60367,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d788297-Reviews-The_Couch_Lounge_Spiga_Restaurant-Bengaluru_Karnataka.html,The Couch (Lounge)/ Spiga (Restaurant),788297
77.65759,3.5,https://www.tripadvisor.in/Restaurant_Review-g297628-d5898964-Reviews-Bhagini-Bengaluru_Karnataka.html,Bhagini,5898964
77.58629,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d7926001-Reviews-Mcdonald_s-Bengaluru_Karnataka.html,Mcdonald's,7926001
77.63837,3.5,https://www.tripadvisor.in/Restaurant_Review-g297628-d9581149-Reviews-49_Parantha_Gali-Bengaluru_Karnataka.html,49 Parantha Gali,9581149
77.55955,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d2700694-Reviews-Hotel_Mangala-Bengaluru_Karnataka.html,Hotel Mangala,2700694
77.64197,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d5069015-Reviews-Costa_Coffee-Bengaluru_Karnataka.html,Costa Coffee,5069015
,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d7815823-Reviews-Gowri_Gajanand_Sweets-Bengaluru_Karnataka.html,,
,4.5,https://www.tripadvisor.in/Restaurant_Review-g297628-d8723810-Reviews-Mavalli_Tiffin_Rooms-Bengaluru_Karnataka.html,,
,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d4086955-Reviews-Health_Zingo-Bengaluru_Karnataka.html,,
,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d7610950-Reviews-Vasudeva_Adiga_s-Bengaluru_Karnataka.html,,
77.6331,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d7924618-Reviews-Lucknowiz-Bengaluru_Karnataka.html,Lucknowiz,7924618
,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d7010240-Reviews-Riwaaaz_Restaurant-Bengaluru_Karnataka.html,,
,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d7924732-Reviews-New_Punjabi_Food_Corner-Bengaluru_Karnataka.html,,
77.55697,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d7611067-Reviews-New_Agarwal_Bhavan_Sweets_And_Bakery-Bengaluru_Karnataka.html,New Agarwal Bhavan Sweets And Bakery,7611067
77.5108,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d7924765-Reviews-Polar_Bear-Bengaluru_Karnataka.html,Polar Bear,7924765
77.64501,3.5,https://www.tripadvisor.in/Restaurant_Review-g297628-d7322670-Reviews-Hyderabadi_Bawarchi-Bengaluru_Karnataka.html,Hyderabadi Bawarchi,7322670
77.63163,3.5,https://www.tripadvisor.in/Restaurant_Review-g297628-d10118610-Reviews-The_Coorg_Food_Co-Bengaluru_Karnataka.html,The Coorg Food Co.,10118610
77.583725,3.5,https://www.tripadvisor.in/Restaurant_Review-g297628-d8724388-Reviews-Saarangi-Bengaluru_Karnataka.html,Saarangi,8724388
77.695305,3.5,https://www.tripadvisor.in/Restaurant_Review-g297628-d10955737-Reviews-The_Beer_Cafe-Bengaluru_Karnataka.html,The Beer Cafe,10955737
77.60166,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d5915318-Reviews-Wazirs-Bengaluru_Karnataka.html,Wazirs,5915318
77.57075,3.5,https://www.tripadvisor.in/Restaurant_Review-g297628-d8549649-Reviews-The_Bel_St-Bengaluru_Karnataka.html,The Bel St.,8549649
77.68113,3.5,https://www.tripadvisor.in/Restaurant_Review-g297628-d8631347-Reviews-Spicy_Punjabi_Pharatha-Bengaluru_Karnataka.html,Spicy Punjabi Pharatha,8631347
77.61605,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d7806719-Reviews-Shawarma_King-Bengaluru_Karnataka.html,Shawarma King,7806719
77.70595,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d5900888-Reviews-Eurasia_Pasta_And_Barbeque-Bengaluru_Karnataka.html,Eurasia Pasta And Barbeque,5900888
,3.5,https://www.tripadvisor.in/Restaurant_Review-g297628-d9555527-Reviews-Happy_Brew-Bengaluru_Karnataka.html,,
,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d8085565-Reviews-Purple_Haze-Bengaluru_Karnataka.html,,
77.61003,3.5,https://www.tripadvisor.in/Restaurant_Review-g297628-d968400-Reviews-KFC_Kentucky_Food_Corp-Bengaluru_Karnataka.html,KFC (Kentucky Food Corp.),968400
77.56528,3.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d816767-Reviews-Vikings-Bengaluru_Karnataka.html,Vikings,816767
77.66086,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d7009963-Reviews-29_Degrees_North-Bengaluru_Karnataka.html,29 Degrees North,7009963
77.48714,3.5,https://www.tripadvisor.in/Restaurant_Review-g297628-d5898843-Reviews-Bay_Leaf_Restaurant-Bengaluru_Karnataka.html,Bay Leaf Restaurant,5898843
77.6304,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d7798836-Reviews-Domino_s_Pizza-Bengaluru_Karnataka.html,Domino's Pizza,7798836
,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d8388116-Reviews-Warm_Oven-Bengaluru_Karnataka.html,,
77.60052,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d4090962-Reviews-Gokul_Veg-Bengaluru_Karnataka.html,Gokul Veg,4090962
77.5788,3.5,https://www.tripadvisor.in/Restaurant_Review-g297628-d7925012-Reviews-Calcutta_Victoria_Chat_House-Bengaluru_Karnataka.html,Calcutta Victoria Chat House,7925012
77.54849,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d7924782-Reviews-Adyar_Ananda_Bhavan-Bengaluru_Karnataka.html,Adyar Ananda Bhavan,7924782
,3.5,https://www.tripadvisor.in/Restaurant_Review-g297628-d7926671-Reviews-Patels_Inn-Bengaluru_Karnataka.html,,
77.57682,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d5913253-Reviews-The_Taj-Bengaluru_Karnataka.html,The Taj,5913253
77.58582,3.5,https://www.tripadvisor.in/Restaurant_Review-g297628-d3239406-Reviews-Pizza_Stop-Bengaluru_Karnataka.html,Pizza Stop,3239406
77.57494,3.5,https://www.tripadvisor.in/Restaurant_Review-g297628-d7814343-Reviews-Bhimas_Garden_Restaurant-Bengaluru_Karnataka.html,Bhimas Garden Restaurant,7814343
77.60362,3.5,https://www.tripadvisor.in/Restaurant_Review-g297628-d1204509-Reviews-Kaati_Zone-Bengaluru_Karnataka.html,Kaati Zone,1204509
77.59981,3.5,https://www.tripadvisor.in/Restaurant_Review-g297628-d1389536-Reviews-Nisarga-Bengaluru_Karnataka.html,Nisarga,1389536
77.74499,3.5,https://www.tripadvisor.in/Restaurant_Review-g297628-d6947182-Reviews-Ji_hoozoor-Bengaluru_Karnataka.html,Ji hoozoor,6947182
,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d7384374-Reviews-Fish_Fries-Bengaluru_Karnataka.html,,
77.58606,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d5068795-Reviews-Aqua_Restaurant-Bengaluru_Karnataka.html,Aqua Restaurant,5068795
,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d7924998-Reviews-Hari_Super_Sandwich-Bengaluru_Karnataka.html,,
77.600784,4.5,https://www.tripadvisor.in/Restaurant_Review-g297628-d5069070-Reviews-F_Bar_and_Kitchen-Bengaluru_Karnataka.html,F Bar and Kitchen,5069070
77.64227,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d7926744-Reviews-Srinidhi_Upachar-Bengaluru_Karnataka.html,Srinidhi Upachar,7926744
77.62458,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d7928485-Reviews-Mast_Kalandar-Bengaluru_Karnataka.html,Mast Kalandar,7928485
77.60854,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d11778762-Reviews-Domino_s_Pizza-Bengaluru_Karnataka.html,Domino's Pizza,11778762
77.57102,4.5,https://www.tripadvisor.in/Restaurant_Review-g297628-d7702670-Reviews-Sri_Krishna_Sweets-Bengaluru_Karnataka.html,Sri Krishna Sweets,7702670
77.55644,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d3668112-Reviews-Tangra-Bengaluru_Karnataka.html,Tangra,3668112
77.604,3.5,https://www.tripadvisor.in/Restaurant_Review-g297628-d2718776-Reviews-Punjabi_Rasoi-Bengaluru_Karnataka.html,Punjabi Rasoi,2718776
77.53485,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d4282159-Reviews-Mast_Kalandar-Bengaluru_Karnataka.html,Mast Kalandar,4282159
,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d4443956-Reviews-The_Grill_House-Bengaluru_Karnataka.html,,
77.58155,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d3667289-Reviews-Vriksh-Bengaluru_Karnataka.html,Vriksh,3667289
77.57042,3.5,https://www.tripadvisor.in/Restaurant_Review-g297628-d5908026-Reviews-Puliyogare_Point-Bengaluru_Karnataka.html,Puliyogare Point,5908026
,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d7739177-Reviews-Cake_Palace-Bengaluru_Karnataka.html,,
77.6367,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d7909515-Reviews-Cake_Genie-Bengaluru_Karnataka.html,Cake Genie,7909515
77.60824,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d7925778-Reviews-Eatery-Bengaluru_Karnataka.html,Eatery,7925778
77.64039,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d5997313-Reviews-The_Delhi_6-Bengaluru_Karnataka.html,The Delhi 6,5997313
77.58051,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d7926029-Reviews-Domino_s_Pizza-Bengaluru_Karnataka.html,Domino's Pizza,7926029
77.62122,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d10197361-Reviews-Mr_Bojangles-Bengaluru_Karnataka.html,Mr. Bojangles,10197361
77.67225,4.5,https://www.tripadvisor.in/Restaurant_Review-g297628-d7925805-Reviews-Dosa_Time-Bengaluru_Karnataka.html,Dosa Time,7925805
,3.5,https://www.tripadvisor.in/Restaurant_Review-g297628-d6510489-Reviews-Art_Blend_Cafe-Bengaluru_Karnataka.html,,
,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d8383476-Reviews-Chai_Point-Bengaluru_Karnataka.html,,
77.6173,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d1513606-Reviews-Crepe_Connection-Bengaluru_Karnataka.html,Crepe Connection,1513606
77.57373,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d5914666-Reviews-Uttarkhand_Restaurant-Bengaluru_Karnataka.html,Uttarkhand Restaurant,5914666
77.59787,3.5,https://www.tripadvisor.in/Restaurant_Review-g297628-d12112232-Reviews-Nagarjuna_Restaurant-Bengaluru_Karnataka.html,Nagarjuna Restaurant,12112232
77.63415,3.5,https://www.tripadvisor.in/Restaurant_Review-g297628-d10201110-Reviews-Indian_Coffee_House_Restaurant-Bengaluru_Karnataka.html,Indian Coffee House & Restaurant,10201110
77.61489,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d3426609-Reviews-The_Grill_Curry_Bowl-Bengaluru_Karnataka.html,The Grill & Curry Bowl,3426609
77.60098,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d5907140-Reviews-Orchid-Bengaluru_Karnataka.html,Orchid,5907140
77.55645,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d7925954-Reviews-Boca_Grande-Bengaluru_Karnataka.html,Boca Grande,7925954
,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d7926321-Reviews-M_M_A_Kabab_s_Biriyani_Center-Bengaluru_Karnataka.html,,
,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d3687398-Reviews-The_Rasoi-Bengaluru_Karnataka.html,,
77.59571,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d5907785-Reviews-Plantain_Leaf_Restaurant-Bengaluru_Karnataka.html,Plantain Leaf Restaurant,5907785
77.55089,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d5903845-Reviews-KFC-Bengaluru_Karnataka.html,KFC,5903845
77.60536,3.5,https://www.tripadvisor.in/Restaurant_Review-g297628-d5902769-Reviews-New_Shanti_Sagar-Bengaluru_Karnataka.html,New Shanti Sagar,5902769
77.65512,3.5,https://www.tripadvisor.in/Restaurant_Review-g297628-d5903864-Reviews-KFC-Bengaluru_Karnataka.html,KFC,5903864
,3.5,https://www.tripadvisor.in/Restaurant_Review-g297628-d9830928-Reviews-Whooppeezz_Pizza-Bengaluru_Karnataka.html,,
77.613686,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d8390798-Reviews-Goli_Vada_Pav_No_1-Bengaluru_Karnataka.html,Goli Vada Pav No.1,8390798
77.62362,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d7925090-Reviews-Ooty_Chocolates-Bengaluru_Karnataka.html,Ooty Chocolates,7925090
77.57457,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d5069355-Reviews-Citrine_Hotel_Restaurant-Bengaluru_Karnataka.html,Citrine Hotel Restaurant,5069355
77.70167,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d4494251-Reviews-Mahro_Rajisthan-Bengaluru_Karnataka.html,Mahro Rajisthan,4494251
77.73245,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d7826922-Reviews-Mayura_Bakery-Bengaluru_Karnataka.html,Mayura Bakery,7826922
77.58356,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d7925972-Reviews-Donne_Biriyani_House-Bengaluru_Karnataka.html,Donne Biriyani House,7925972
77.54292,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d7684128-Reviews-Five_Star_Chicken-Bengaluru_Karnataka.html,Five Star Chicken,7684128
,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d7924594-Reviews-Shree_Venkateshwara_North_Karnataka_Hotel_Restaurant-Bengaluru_Karnataka.html,,
77.55686,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d5915677-Reviews-Yuan_Restaurant-Bengaluru_Karnataka.html,Yuan Restaurant,5915677
77.62079,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d7926556-Reviews-Laddoos-Bengaluru_Karnataka.html,Laddoos,7926556
77.55849,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d7924740-Reviews-S_L_V_Refreshment-Bengaluru_Karnataka.html,S.L.V Refreshment,7924740
77.557045,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d7909584-Reviews-Chandra_Cafe-Bengaluru_Karnataka.html,Chandra Cafe,7909584
,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d5999119-Reviews-Tadka-Bengaluru_Karnataka.html,,
77.52561,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d8391291-Reviews-McDonald_s-Bengaluru_Karnataka.html,McDonald's,8391291
77.55653,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d7926313-Reviews-Beijing_Bites-Bengaluru_Karnataka.html,Beijing Bites,7926313
,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d8135509-Reviews-Crunchees_Cafeteria-Bengaluru_Karnataka.html,,
77.5934,4.5,https://www.tripadvisor.in/Restaurant_Review-g297628-d5989892-Reviews-Nandhini_Restaurant-Bengaluru_Karnataka.html,Nandhini Restaurant,5989892
77.619194,3.5,https://www.tripadvisor.in/Restaurant_Review-g297628-d7755290-Reviews-Tunday_Kababi-Bengaluru_Karnataka.html,Tunday Kababi,7755290
77.62609,3.5,https://www.tripadvisor.in/Restaurant_Review-g297628-d6196847-Reviews-Vasudev_Adiga_s_Fast_Food-Bengaluru_Karnataka.html,Vasudev Adiga's Fast Food,6196847
77.589676,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d12006881-Reviews-Domino_s_Pizza-Bengaluru_Karnataka.html,Domino's Pizza,12006881
,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d5903206-Reviews-Imperial_Restaurant-Bengaluru_Karnataka.html,,
77.7066,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d10397965-Reviews-La_Tapenade_Mediterranean_Cafe-Bengaluru_Karnataka.html,La Tapenade Mediterranean Cafe,10397965
,3.5,https://www.tripadvisor.in/Restaurant_Review-g297628-d8096873-Reviews-Wareabouts-Bengaluru_Karnataka.html,,
77.613884,3.5,https://www.tripadvisor.in/Restaurant_Review-g297628-d8085589-Reviews-Hotel_Ajantha_Restaurant-Bengaluru_Karnataka.html,Hotel Ajantha Restaurant,8085589
77.67221,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d7929620-Reviews-New_Tandoor_Restaurant-Bengaluru_Karnataka.html,New Tandoor Restaurant,7929620
77.63792,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d7924839-Reviews-Arun_Sweet-Bengaluru_Karnataka.html,Arun Sweet,7924839
,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d5910450-Reviews-Shiv_Sagar_Veg_Restaurant-Bengaluru_Karnataka.html,,
,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d8407310-Reviews-Greens-Bengaluru_Karnataka.html,,
,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d8382033-Reviews-Cake_Walk-Bengaluru_Karnataka.html,,
77.543785,3.5,https://www.tripadvisor.in/Restaurant_Review-g297628-d7813182-Reviews-Goli_Vada_Pav-Bengaluru_Karnataka.html,Goli Vada Pav,7813182
77.65666,3.5,https://www.tripadvisor.in/Restaurant_Review-g297628-d1012975-Reviews-Beijing_Bites-Bengaluru_Karnataka.html,Beijing Bites,1012975
,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d7931876-Reviews-The_Pizzeria-Bengaluru_Karnataka.html,,
77.57308,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d7925644-Reviews-Poonam_Sweets-Bengaluru_Karnataka.html,Poonam Sweets,7925644
77.66799,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d7009980-Reviews-Chinmayee_s-Bengaluru_Karnataka.html,Chinmayee's,7009980
77.63627,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d8085510-Reviews-New_Kadai-Bengaluru_Karnataka.html,New Kadai,8085510
77.5842,3.5,https://www.tripadvisor.in/Restaurant_Review-g297628-d10302766-Reviews-Hug_In_A_Mug-Bengaluru_Karnataka.html,Hug In A Mug,10302766
77.61232,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d7815829-Reviews-Grand_Bake-Bengaluru_Karnataka.html,Grand Bake,7815829
,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d6938678-Reviews-Tikki_Tikki-Bengaluru_Karnataka.html,,
